   2.7777778e-04   0.0000000e+00
   5.5555556e-04   0.0000000e+00
   8.3333333e-04   0.0000000e+00
   1.1111111e-03   0.0000000e+00
   1.3888889e-03   0.0000000e+00
   1.6666667e-03   0.0000000e+00
   1.9444444e-03   0.0000000e+00
   2.2222222e-03   0.0000000e+00
   2.5000000e-03   0.0000000e+00
   2.7777778e-03   0.0000000e+00
   3.0555556e-03   0.0000000e+00
   3.3333333e-03   0.0000000e+00
   3.6111111e-03   0.0000000e+00
   3.8888889e-03   0.0000000e+00
   4.1666667e-03   0.0000000e+00
   4.4444444e-03   0.0000000e+00
   4.7222222e-03   0.0000000e+00
   5.0000000e-03   0.0000000e+00
   5.2777778e-03   0.0000000e+00
   5.5555556e-03   0.0000000e+00
   5.8333333e-03   0.0000000e+00
   6.1111111e-03   0.0000000e+00
   6.3888889e-03   0.0000000e+00
   6.6666667e-03   0.0000000e+00
   6.9444444e-03   0.0000000e+00
   7.2222222e-03   0.0000000e+00
   7.5000000e-03   0.0000000e+00
   7.7777778e-03   0.0000000e+00
   8.0555556e-03   0.0000000e+00
   8.3333333e-03   0.0000000e+00
   8.6111111e-03   0.0000000e+00
   8.8888889e-03   0.0000000e+00
   9.1666667e-03   0.0000000e+00
   9.4444444e-03   0.0000000e+00
   9.7222222e-03   0.0000000e+00
   1.0000000e-02   0.0000000e+00
   1.0277778e-02   0.0000000e+00
   1.0555556e-02   0.0000000e+00
   1.0833333e-02   0.0000000e+00
   1.1111111e-02   0.0000000e+00
   1.1388889e-02   0.0000000e+00
   1.1666667e-02   0.0000000e+00
   1.1944444e-02   0.0000000e+00
   1.2222222e-02   0.0000000e+00
   1.2500000e-02   0.0000000e+00
   1.2777778e-02   0.0000000e+00
   1.3055556e-02   0.0000000e+00
   1.3333333e-02   0.0000000e+00
   1.3611111e-02   0.0000000e+00
   1.3888889e-02   0.0000000e+00
   1.4166667e-02   0.0000000e+00
   1.4444444e-02   0.0000000e+00
   1.4722222e-02   0.0000000e+00
   1.5000000e-02   0.0000000e+00
   1.5277778e-02   0.0000000e+00
   1.5555556e-02   0.0000000e+00
   1.5833333e-02   0.0000000e+00
   1.6111111e-02   0.0000000e+00
   1.6388889e-02   0.0000000e+00
   1.6666667e-02   0.0000000e+00
   1.6944444e-02   0.0000000e+00
   1.7222222e-02   0.0000000e+00
   1.7500000e-02   0.0000000e+00
   1.7777778e-02  5.7227744e-306
   1.8055556e-02  2.5671206e-287
   1.8333333e-02  4.7660807e-270
   1.8611111e-02  4.8404295e-254
   1.8888889e-02  3.4558095e-239
   1.9166667e-02  2.1741150e-225
   1.9444444e-02  1.4777541e-212
   1.9722222e-02  1.3046224e-200
   2.0000000e-02  1.7672255e-189
   2.0277778e-02  4.2715749e-179
   2.0555556e-02  2.1128087e-169
   2.0833333e-02  2.4218861e-160
   2.1111111e-02  7.2049930e-152
   2.1388889e-02  6.1671069e-144
   2.1666667e-02  1.6685413e-136
   2.1944444e-02  1.5548517e-129
   2.2222222e-02  5.3978926e-123
   2.2500000e-02  7.5013213e-117
   2.2777778e-02  4.4566630e-111
   2.3055556e-02  1.2024119e-105
   2.3333333e-02  1.5571674e-100
   2.3611111e-02   1.0185340e-95
   2.3888889e-02   3.5263402e-91
   2.4166667e-02   6.7471762e-87
   2.4444444e-02   7.4241050e-83
   2.4722222e-02   4.8733687e-79
   2.5000000e-02   1.9742271e-75
   2.5277778e-02   5.0927604e-72
   2.5555556e-02   8.6116175e-69
   2.5833333e-02   9.8049682e-66
   2.6111111e-02   7.7061586e-63
   2.6388889e-02   4.2783551e-60
   2.6666667e-02   1.7141959e-57
   2.6944444e-02   5.0562162e-55
   2.7222222e-02   1.1184112e-52
   2.7500000e-02   1.8873735e-50
   2.7777778e-02   2.4691601e-48
   2.8055556e-02   2.5418812e-46
   2.8333333e-02   2.0879355e-44
   2.8611111e-02   1.3863446e-42
   2.8888889e-02   7.5314743e-41
   2.9166667e-02   3.3857893e-39
   2.9444444e-02   1.2729378e-37
   2.9722222e-02   4.0422331e-36
   3.0000000e-02   1.0942765e-34
   3.0277778e-02   2.5473812e-33
   3.0555556e-02   5.1410854e-32
   3.0833333e-02   9.0640579e-31
   3.1111111e-02   1.4060671e-29
   3.1388889e-02   1.9320722e-28
   3.1666667e-02   2.3665521e-27
   3.1944444e-02   2.5993268e-26
   3.2222222e-02   2.5744287e-25
   3.2500000e-02   2.3112978e-24
   3.2777778e-02   1.8903066e-23
   3.3055556e-02   1.4149184e-22
   3.3333333e-02   9.7355015e-22
   3.3611111e-02   6.1831400e-21
   3.3888889e-02   3.6389645e-20
   3.4166667e-02   1.9918812e-19
   3.4444444e-02   1.0175962e-18
   3.4722222e-02   4.8678817e-18
   3.5000000e-02   2.1872815e-17
   3.5277778e-02   9.2585648e-17
   3.5555556e-02   3.7022200e-16
   3.5833333e-02   1.4021707e-15
   3.6111111e-02   5.0424253e-15
   3.6388889e-02   1.7258403e-14
   3.6666667e-02   5.6344734e-14
   3.6944444e-02   1.7583938e-13
   3.7222222e-02   5.2560568e-13
   3.7500000e-02   1.5076876e-12
   3.7777778e-02   4.1577108e-12
   3.8055556e-02   1.1041632e-11
   3.8333333e-02   2.8284955e-11
   3.8611111e-02   6.9999141e-11
   3.8888889e-02   1.6760367e-10
   3.9166667e-02   3.8880785e-10
   3.9444444e-02   8.7503360e-10
   3.9722222e-02   1.9129433e-09
   4.0000000e-02   4.0671493e-09
   4.0277778e-02   8.4195086e-09
   4.0555556e-02   1.6988940e-08
   4.0833333e-02   3.3448808e-08
   4.1111111e-02   6.4322144e-08
   4.1388889e-02   1.2092513e-07
   4.1666667e-02   2.2245408e-07
   4.1944444e-02   4.0077961e-07
   4.2222222e-02   7.0773199e-07
   4.2500000e-02   1.2259433e-06
   4.2777778e-02   2.0846601e-06
   4.3055556e-02   3.4823623e-06
   4.3333333e-02   5.7185122e-06
   4.3611111e-02   9.2373216e-06
   4.3888889e-02   1.4687031e-05
   4.4166667e-02   2.2998847e-05
   4.4444444e-02   3.5490338e-05
   4.4722222e-02   5.3998718e-05
   4.5000000e-02   8.1050001e-05
   4.5277778e-02   1.2007047e-04
   4.5555556e-02   1.7564716e-04
   4.5833333e-02   2.5384413e-04
   4.6111111e-02   3.6258114e-04
   4.6388889e-02   5.1208073e-04
   4.6666667e-02   7.1538898e-04
   4.6944444e-02   9.8897402e-04
   4.7222222e-02   1.3534048e-03
   4.7500000e-02   1.8341104e-03
   4.7777778e-02   2.4622192e-03
   4.8055556e-02   3.2754726e-03
   4.8333333e-02   4.3192075e-03
   4.8611111e-02   5.6473982e-03
   4.8888889e-02   7.3237443e-03
   4.9166667e-02   9.4227915e-03
   4.9444444e-02   1.2031066e-02
   4.9722222e-02   1.5248205e-02
